,Protocollo,Longitude,Latitude,NaturaIncidente,DataOraIncidente,CondizioneAtmosferica,Municipio
29939,5019846,12.6043,41.8644,C8,2020-08-10,Sereno,Municipio VI
29940,5019846,12.6043,41.8644,C8,2020-08-10,Sereno,Municipio VI
29941,5019846,12.6043,41.8644,C8,2020-08-10,Sereno,Municipio VI
29942,5019846,12.6043,41.8644,C8,2020-08-10,Sereno,Municipio VI
29943,5019848,12.4614,41.9616,C5,2020-08-10,Sereno,Municipio XV
29944,5019851,12.6297,41.8787,C8,2020-08-10,Sereno,Municipio VI
29945,5019851,12.6297,41.8787,C8,2020-08-10,Sereno,Municipio VI
29946,5019851,12.6297,41.8787,C8,2020-08-10,Sereno,Municipio VI
29947,5019851,12.6297,41.8787,C8,2020-08-10,Sereno,Municipio VI
29948,5019857,12.4888,41.8621,C3,2020-08-10,Sereno,Municipio VIII
29949,5019857,12.4888,41.8621,C3,2020-08-10,Sereno,Municipio VIII
29950,5019857,12.4888,41.8621,C3,2020-08-10,Sereno,Municipio VIII
29951,5019859,12.5733,41.8743,C5,2020-08-10,Sereno,Municipio V
29952,5019874,12.5624,41.8826,C4,2020-08-10,Sereno,Municipio V
29953,5019874,12.5624,41.8826,C4,2020-08-10,Sereno,Municipio V
29954,5019878,12.5416,41.8822,C3,2020-08-10,Sereno,Municipio V
29955,5019878,12.5416,41.8822,C3,2020-08-10,Sereno,Municipio V
29956,5019878,12.5416,41.8822,C3,2020-08-10,Sereno,Municipio V
29957,5019885,12.6889,41.8671,C8,2020-08-10,Sereno,Municipio VI
29958,5019885,12.6889,41.8671,C8,2020-08-10,Sereno,Municipio VI
29959,5019887,12.4359,41.8184,C8,2020-08-10,Sereno,Municipio IX
29960,5019887,12.4359,41.8184,C8,2020-08-10,Sereno,Municipio IX
29961,5019887,12.4359,41.8184,C8,2020-08-10,Sereno,Municipio IX
29962,5019895,12.4715,41.7557,C2,2020-08-10,Sereno,Municipio IX
29963,5019895,12.4715,41.7557,C2,2020-08-10,Sereno,Municipio IX
29964,5019904,12.6302,41.8073,C2,2020-08-10,Sereno,Municipio VII
29965,5019904,12.6302,41.8073,C2,2020-08-10,Sereno,Municipio VII
29966,5019907,12.5873,41.9328,C2,2020-08-10,Sereno,Municipio IV
29967,5019907,12.5873,41.9328,C2,2020-08-10,Sereno,Municipio IV
29968,5019907,12.5873,41.9328,C2,2020-08-10,Sereno,Municipio IV
29969,5019908,12.5279,41.9645,C2,2020-08-10,Sereno,Municipio III
29970,5019908,12.5279,41.9645,C2,2020-08-10,Sereno,Municipio III
29971,5019912,12.5634,41.8935,C2,2020-08-10,Sereno,Municipio V
29972,5019912,12.5634,41.8935,C2,2020-08-10,Sereno,Municipio V
29973,5019921,12.4828,41.94,C4,2020-08-10,Sereno,Municipio XV
29974,5019921,12.4828,41.94,C4,2020-08-10,Sereno,Municipio XV
29975,5019921,12.4828,41.94,C4,2020-08-10,Sereno,Municipio XV
29976,5019925,12.4843,41.9537,C5,2020-08-10,Sereno,Municipio XV
29977,5019928,12.5214,41.8757,,2020-08-10,Nuvoloso,Municipio VII
29978,5019928,12.5214,41.8757,,2020-08-10,Nuvoloso,Municipio VII
29979,5019928,12.5214,41.8757,,2020-08-10,Nuvoloso,Municipio VII
29980,5019928,12.5214,41.8757,,2020-08-10,Nuvoloso,Municipio VII
29981,5019931,12.5733,41.8872,C2,2020-08-10,Sereno,Municipio V
29982,5019931,12.5733,41.8872,C2,2020-08-10,Sereno,Municipio V
29983,5019931,12.5733,41.8872,C2,2020-08-10,Sereno,Municipio V
29984,5019931,12.5733,41.8872,C2,2020-08-10,Sereno,Municipio V
29985,5019931,12.5733,41.8872,C2,2020-08-10,Sereno,Municipio V
29986,5019931,12.5733,41.8872,C2,2020-08-10,Sereno,Municipio V
29987,5019935,12.6078,41.8462,C4,2020-08-10,Nuvoloso,Municipio VII
29988,5019935,12.6078,41.8462,C4,2020-08-10,Nuvoloso,Municipio VII
29989,5019935,12.6078,41.8462,C4,2020-08-10,Nuvoloso,Municipio VII
29990,5019940,12.5617,41.8878,C8,2020-08-10,Sereno,Municipio V
29991,5019940,12.5617,41.8878,C8,2020-08-10,Sereno,Municipio V
29992,5019943,12.574,41.9258,C2,2020-08-10,Sereno,Municipio IV
29993,5019943,12.574,41.9258,C2,2020-08-10,Sereno,Municipio IV
29994,5019947,12.5513,41.909,C3,2020-08-10,Sereno,Municipio IV
29995,5019947,12.5513,41.909,C3,2020-08-10,Sereno,Municipio IV
29996,5019949,12.5891,41.8506,,2020-08-10,Sereno,Municipio VII
29997,5019949,12.5891,41.8506,,2020-08-10,Sereno,Municipio VII
29998,5019949,12.5891,41.8506,,2020-08-10,Sereno,Municipio VII
29999,5019955,12.5079,41.9141,C4,2020-08-10,Sereno,Municipio II
30000,5019955,12.5079,41.9141,C4,2020-08-10,Sereno,Municipio II
30001,5019967,12.6108,41.8415,C5,2020-08-10,Sereno,Municipio VII
30002,5019969,12.3971,41.7758,C4,2020-08-10,Sereno,Municipio X
30003,5019969,12.3971,41.7758,C4,2020-08-10,Sereno,Municipio X
30004,5019969,12.3971,41.7758,C4,2020-08-10,Sereno,Municipio X
30005,5019988,12.5918,41.8815,C2,2020-08-10,Sereno,Municipio V
30006,5019988,12.5918,41.8815,C2,2020-08-10,Sereno,Municipio V
30007,5019988,12.5918,41.8815,C2,2020-08-10,Sereno,Municipio V
30008,5019991,12.4382,41.9196,C8,2020-08-10,Sereno,Municipio XIV
30009,5019991,12.4382,41.9196,C8,2020-08-10,Sereno,Municipio XIV
30010,5020000,12.4618,41.8324,C8,2020-08-10,Sereno,Municipio IX
30011,5020000,12.4618,41.8324,C8,2020-08-10,Sereno,Municipio IX
30012,5020000,12.4618,41.8324,C8,2020-08-10,Sereno,Municipio IX
30013,5020003,12.5742,41.8122,C3,2020-08-10,Sereno,Municipio VII
30014,5020003,12.5742,41.8122,C3,2020-08-10,Sereno,Municipio VII
30015,5020022,12.6306,41.94,,2020-08-10,Sereno,Municipio IV
30016,5020022,12.6306,41.94,,2020-08-10,Sereno,Municipio IV
30017,5020022,12.6306,41.94,,2020-08-10,Sereno,Municipio IV
30018,5020022,12.6306,41.94,,2020-08-10,Sereno,Municipio IV
30019,5020022,12.6306,41.94,,2020-08-10,Sereno,Municipio IV
30020,5020024,12.6225,41.8595,C8,2020-08-10,Sereno,Municipio VI
30021,5020024,12.6225,41.8595,C8,2020-08-10,Sereno,Municipio VI
30022,5020036,12.5757,41.8996,C4,2020-08-10,Sereno,Municipio V
30023,5020036,12.5757,41.8996,C4,2020-08-10,Sereno,Municipio V
30024,5020036,12.5757,41.8996,C4,2020-08-10,Sereno,Municipio V
30025,5020036,12.5757,41.8996,C4,2020-08-10,Sereno,Municipio V
30026,5020049,12.5348,41.9083,C2,2020-08-10,Sereno,Municipio IV
30027,5020049,12.5348,41.9083,C2,2020-08-10,Sereno,Municipio IV
30028,5020053,12.4099,41.8894,C2,2020-08-20,Sereno,Municipio XII
30029,5020053,12.4099,41.8894,C2,2020-08-20,Sereno,Municipio XII
30030,5020062,12.3293,41.7728,C8,2020-08-10,Sereno,Municipio X
30031,5020062,12.3293,41.7728,C8,2020-08-10,Sereno,Municipio X
30032,5020062,12.3293,41.7728,C8,2020-08-10,Sereno,Municipio X
30033,5020071,12.3698,41.9431,C8,2020-08-10,Sereno,Municipio XIV
30034,5020071,12.3698,41.9431,C8,2020-08-10,Sereno,Municipio XIV
30035,5020081,12.4683,41.8648,C1,2020-08-10,Sereno,Municipio XI
30036,5020081,12.4683,41.8648,C1,2020-08-10,Sereno,Municipio XI
30037,5020081,12.4683,41.8648,C1,2020-08-10,Sereno,Municipio XI
30038,5020084,12.4133,41.9121,C4,2020-08-10,Sereno,Municipio XIV
30039,5020084,12.4133,41.9121,C4,2020-08-10,Sereno,Municipio XIV
30040,5020084,12.4133,41.9121,C4,2020-08-10,Sereno,Municipio XIV
30041,5020101,12.4541,41.9093,C8,2020-08-10,Sereno,Municipio I
30042,5020101,12.4541,41.9093,C8,2020-08-10,Sereno,Municipio I
30043,5020101,12.4541,41.9093,C8,2020-08-10,Sereno,Municipio I
30044,5020111,12.4441,41.8666,C2,2020-08-10,Sereno,Municipio XII
30045,5020111,12.4441,41.8666,C2,2020-08-10,Sereno,Municipio XII
30046,5020111,12.4441,41.8666,C2,2020-08-10,Sereno,Municipio XII
30047,5020112,12.4831,41.8457,C8,2020-08-10,Sereno,Municipio VIII
30048,5020112,12.4831,41.8457,C8,2020-08-10,Sereno,Municipio VIII
30049,5020112,12.4831,41.8457,C8,2020-08-10,Sereno,Municipio VIII
30050,5020127,12.45,41.8254,C2,2020-08-10,Sereno,Municipio IX
30051,5020127,12.45,41.8254,C2,2020-08-10,Sereno,Municipio IX
30052,5020138,12.4205,41.9345,C4,2020-08-10,Sereno,Municipio XIV
30053,5020138,12.4205,41.9345,C4,2020-08-10,Sereno,Municipio XIV
30054,5020138,12.4205,41.9345,C4,2020-08-10,Sereno,Municipio XIV
30055,5020138,12.4205,41.9345,C4,2020-08-10,Sereno,Municipio XIV
30056,5020138,12.4205,41.9345,C4,2020-08-10,Sereno,Municipio XIV
30057,5020138,12.4205,41.9345,C4,2020-08-10,Sereno,Municipio XIV
30058,5020138,12.4205,41.9345,C4,2020-08-10,Sereno,Municipio XIV
30059,5020151,12.3779,41.7482,C7,2020-08-10,Sereno,Municipio X
30060,5020151,12.3779,41.7482,C7,2020-08-10,Sereno,Municipio X
30061,5020158,12.5208,41.974,C5,2020-08-10,Sereno,Municipio III
30062,5020158,12.5208,41.974,C5,2020-08-10,Sereno,Municipio III
30063,5020158,12.5208,41.974,C5,2020-08-10,Sereno,Municipio III
30064,5020177,12.5257,41.8843,C5,2020-08-10,Sereno,Municipio VII
30065,5020182,12.4417,41.8133,C2,2020-08-10,Sereno,Municipio IX
30066,5020182,12.4417,41.8133,C2,2020-08-10,Sereno,Municipio IX
30067,5020207,12.413,41.91,,2020-08-10,Sereno,Municipio XIV
30068,5020207,12.413,41.91,,2020-08-10,Sereno,Municipio XIV
30069,5020207,12.413,41.91,,2020-08-10,Sereno,Municipio XIV
30070,5020258,12.4229,41.8109,C7,2020-08-10,Sereno,Municipio IX
30071,5020283,12.544,41.8775,C4,2020-08-20,Sereno,Municipio V
30072,5020283,12.544,41.8775,C4,2020-08-20,Sereno,Municipio V
30073,5020319,12.5095,41.9359,C4,2020-08-10,Sereno,Municipio II
30074,5020319,12.5095,41.9359,C4,2020-08-10,Sereno,Municipio II
30075,5020319,12.5095,41.9359,C4,2020-08-10,Sereno,Municipio II
30076,5020326,12.3577,41.7742,C2,2020-08-10,Sereno,Municipio X
30077,5020326,12.3577,41.7742,C2,2020-08-10,Sereno,Municipio X
30078,5020342,12.5054,41.9244,C8,2020-08-10,Sereno,Municipio II
30079,5020342,12.5054,41.9244,C8,2020-08-10,Sereno,Municipio II
30080,5020386,12.3466,41.771,C8,2020-08-10,Sereno,Municipio X
30081,5020386,12.3466,41.771,C8,2020-08-10,Sereno,Municipio X
30082,5020387,12.3095,41.7745,C8,2020-08-10,Sereno,Municipio X
30083,5020387,12.3095,41.7745,C8,2020-08-10,Sereno,Municipio X
30084,5020387,12.3095,41.7745,C8,2020-08-10,Sereno,Municipio X
30085,5020387,12.3095,41.7745,C8,2020-08-10,Sereno,Municipio X
30086,5020389,12.3535,41.7248,C8,2020-08-10,Sereno,Municipio X
30087,5020389,12.3535,41.7248,C8,2020-08-10,Sereno,Municipio X
30088,5020389,12.3535,41.7248,C8,2020-08-10,Sereno,Municipio X
30089,5020403,12.3575,41.7827,C2,2020-08-10,Sereno,Municipio X
30090,5020403,12.3575,41.7827,C2,2020-08-10,Sereno,Municipio X
30091,5020403,12.3575,41.7827,C2,2020-08-10,Sereno,Municipio X
30092,5020406,12.3452,41.7762,C1,2020-08-10,Sereno,Municipio X
30093,5020406,12.3452,41.7762,C1,2020-08-10,Sereno,Municipio X
30094,5020406,12.3452,41.7762,C1,2020-08-10,Sereno,Municipio X
30095,5020408,12.3413,41.7776,C8,2020-08-20,Sereno,Municipio X
30096,5020408,12.3413,41.7776,C8,2020-08-20,Sereno,Municipio X
30097,5020408,12.3413,41.7776,C8,2020-08-20,Sereno,Municipio X
30098,5020410,12.2982,41.7551,C5,2020-08-20,Sereno,Municipio X
30099,5020411,12.3746,41.7946,,2020-08-20,Sereno,Municipio X
30100,5020411,12.3746,41.7946,,2020-08-20,Sereno,Municipio X
30101,5020411,12.3746,41.7946,,2020-08-20,Sereno,Municipio X
30102,5020413,12.3543,41.7512,C3,2020-08-20,Sereno,Municipio X
30103,5020413,12.3543,41.7512,C3,2020-08-20,Sereno,Municipio X
30104,5020458,12.4695,41.9076,C3,2020-08-20,Sereno,Municipio I
30105,5020458,12.4695,41.9076,C3,2020-08-20,Sereno,Municipio I
30106,5020491,12.4637,41.9322,C5,2020-08-20,Sereno,Municipio II
30107,5020538,12.4383,41.8945,C2,2020-08-20,Sereno,Municipio XIII
30108,5020538,12.4383,41.8945,C2,2020-08-20,Sereno,Municipio XIII
30109,5020538,12.4383,41.8945,C2,2020-08-20,Sereno,Municipio XIII
30110,5020599,12.4633,41.8419,C2,2020-08-20,Sereno,Municipio IX
30111,5020599,12.4633,41.8419,C2,2020-08-20,Sereno,Municipio IX
30112,5020613,12.4196,41.8317,C8,2020-08-20,Sereno,Municipio XI
30113,5020613,12.4196,41.8317,C8,2020-08-20,Sereno,Municipio XI
30114,5020613,12.4196,41.8317,C8,2020-08-20,Sereno,Municipio XI
30115,5020782,12.567,41.8755,C2,2020-08-20,Sereno,Municipio V
30116,5020782,12.567,41.8755,C2,2020-08-20,Sereno,Municipio V
30117,5020796,12.4441,41.7727,C4,2020-08-20,Sereno,Municipio IX
30118,5020796,12.4441,41.7727,C4,2020-08-20,Sereno,Municipio IX
30119,5020796,12.4441,41.7727,C4,2020-08-20,Sereno,Municipio IX
30120,5020796,12.4441,41.7727,C4,2020-08-20,Sereno,Municipio IX
30121,5020796,12.4441,41.7727,C4,2020-08-20,Sereno,Municipio IX
30122,5020796,12.4441,41.7727,C4,2020-08-20,Sereno,Municipio IX
30123,5020796,12.4441,41.7727,C4,2020-08-20,Sereno,Municipio IX
30124,5020800,12.5966,41.9114,C4,2020-08-20,Sereno,Municipio V
30125,5020800,12.5966,41.9114,C4,2020-08-20,Sereno,Municipio V
30126,5020806,12.6281,41.8764,C2,2020-08-20,Sereno,Municipio VI
30127,5020806,12.6281,41.8764,C2,2020-08-20,Sereno,Municipio VI
30128,5020809,12.5881,41.8677,C8,2020-08-20,Sereno,Municipio VI
30129,5020809,12.5881,41.8677,C8,2020-08-20,Sereno,Municipio VI
30130,5020815,12.572,41.8898,C8,2020-08-20,Sereno,Municipio V
30131,5020815,12.572,41.8898,C8,2020-08-20,Sereno,Municipio V
30132,5020815,12.572,41.8898,C8,2020-08-20,Sereno,Municipio V
30133,5020815,12.572,41.8898,C8,2020-08-20,Sereno,Municipio V
30134,5020815,12.572,41.8898,C8,2020-08-20,Sereno,Municipio V
30135,5020823,12.4758,41.8828,C8,2020-08-20,Sereno,Municipio I
30136,5020823,12.4758,41.8828,C8,2020-08-20,Sereno,Municipio I
30137,5020823,12.4758,41.8828,C8,2020-08-20,Sereno,Municipio I
30138,5020845,12.5421,41.9087,C5,2020-08-20,Sereno,Municipio IV
30139,5020847,12.5276,41.9216,C5,2020-08-20,Sereno,Municipio IV
30140,5020875,12.4796,41.8911,C1,2020-08-20,Sereno,Municipio I
30141,5020875,12.4796,41.8911,C1,2020-08-20,Sereno,Municipio I
30142,5020897,12.4622,41.9088,C8,2020-08-20,Sereno,Municipio I
30143,5020897,12.4622,41.9088,C8,2020-08-20,Sereno,Municipio I
30144,5020897,12.4622,41.9088,C8,2020-08-20,Sereno,Municipio I
30145,5020899,12.4718,41.9419,C8,2020-08-20,Nebbia,Municipio XV
30146,5020899,12.4718,41.9419,C8,2020-08-20,Nebbia,Municipio XV
30147,5020899,12.4718,41.9419,C8,2020-08-20,Nebbia,Municipio XV
30148,5020913,12.4234,41.8982,C4,2020-08-20,Sereno,Municipio XIII
30149,5020913,12.4234,41.8982,C4,2020-08-20,Sereno,Municipio XIII
30150,5020927,12.5048,41.9523,C2,2020-08-20,Sereno,Municipio III
30151,5020927,12.5048,41.9523,C2,2020-08-20,Sereno,Municipio III
30152,5020927,12.5048,41.9523,C2,2020-08-20,Sereno,Municipio III
30153,5020935,12.4933,41.9855,C4,2020-08-20,Sereno,Municipio XV
30154,5020935,12.4933,41.9855,C4,2020-08-20,Sereno,Municipio XV
30155,5020936,12.5005,41.894,C4,2020-08-20,Sereno,Municipio I
30156,5020936,12.5005,41.894,C4,2020-08-20,Sereno,Municipio I
30157,5020960,12.4286,41.9244,C5,2020-08-20,Sereno,Municipio XIV
30158,5020961,12.5529,41.9452,C8,2020-08-20,Sereno,Municipio III
30159,5020961,12.5529,41.9452,C8,2020-08-20,Sereno,Municipio III
30160,5020961,12.5529,41.9452,C8,2020-08-20,Sereno,Municipio III
30161,5020961,12.5529,41.9452,C8,2020-08-20,Sereno,Municipio III
30162,5020961,12.5529,41.9452,C8,2020-08-20,Sereno,Municipio III
30163,5020967,12.4552,41.9947,C2,2020-08-20,Sereno,Municipio XV
30164,5020967,12.4552,41.9947,C2,2020-08-20,Sereno,Municipio XV
30165,5020967,12.4552,41.9947,C2,2020-08-20,Sereno,Municipio XV
30166,5020967,12.4552,41.9947,C2,2020-08-20,Sereno,Municipio XV
30167,5020972,12.4792,41.9609,C4,2020-08-20,Sereno,Municipio XV
30168,5020972,12.4792,41.9609,C4,2020-08-20,Sereno,Municipio XV
30169,5020972,12.4792,41.9609,C4,2020-08-20,Sereno,Municipio XV
30170,5020978,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30171,5020978,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30172,5020978,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30173,5020978,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30174,5020978,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30175,5020978,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30176,5020985,12.4915,41.8914,C6,2020-08-20,Sereno,Municipio I
30177,5020985,12.4915,41.8914,C6,2020-08-20,Sereno,Municipio I
30178,5020985,12.4915,41.8914,C6,2020-08-20,Sereno,Municipio I
30179,5020993,12.5767,41.8873,C8,2020-08-20,Sereno,Municipio V
30180,5020993,12.5767,41.8873,C8,2020-08-20,Sereno,Municipio V
30181,5020993,12.5767,41.8873,C8,2020-08-20,Sereno,Municipio V
30182,5020993,12.5767,41.8873,C8,2020-08-20,Sereno,Municipio V
30183,5020993,12.5767,41.8873,C8,2020-08-20,Sereno,Municipio V
30184,5021027,12.5342,41.9354,C8,2020-08-20,Sereno,Municipio III
30185,5021027,12.5342,41.9354,C8,2020-08-20,Sereno,Municipio III
30186,5021047,12.5587,41.8591,C8,2020-08-20,Sereno,Municipio VII
30187,5021047,12.5587,41.8591,C8,2020-08-20,Sereno,Municipio VII
30188,5021047,12.5587,41.8591,C8,2020-08-20,Sereno,Municipio VII
30189,5021072,12.4758,41.89,C4,2020-08-20,Sereno,Municipio I
30190,5021072,12.4758,41.89,C4,2020-08-20,Sereno,Municipio I
30191,5021072,12.4758,41.89,C4,2020-08-20,Sereno,Municipio I
30192,5021182,12.4525,41.8266,C3,2020-08-20,Sereno,Municipio IX
30193,5021182,12.4525,41.8266,C3,2020-08-20,Sereno,Municipio IX
30194,5021182,12.4525,41.8266,C3,2020-08-20,Sereno,Municipio IX
30195,5021273,12.4496,41.8725,C1,2020-08-10,,Municipio XII
30196,5021301,12.4441,41.8666,C8,2020-08-20,Sereno,Municipio XII
30197,5021301,12.4441,41.8666,C8,2020-08-20,Sereno,Municipio XII
30198,5021301,12.4441,41.8666,C8,2020-08-20,Sereno,Municipio XII
30199,5021316,12.4831,41.6907,C2,2020-08-20,Sereno,Municipio IX
30200,5021316,12.4831,41.6907,C2,2020-08-20,Sereno,Municipio IX
30201,5021316,12.4831,41.6907,C2,2020-08-20,Sereno,Municipio IX
30202,5021369,12.4413,41.7818,C4,2020-08-20,Sereno,Municipio IX
30203,5021369,12.4413,41.7818,C4,2020-08-20,Sereno,Municipio IX
30204,5021369,12.4413,41.7818,C4,2020-08-20,Sereno,Municipio IX
30205,5021374,,,C5,2020-08-20,Sereno,
30206,5021392,12.4477,41.8016,C3,2020-08-20,Sereno,Municipio IX
30207,5021392,12.4477,41.8016,C3,2020-08-20,Sereno,Municipio IX
30208,5021395,12.4922,41.9097,C8,2020-08-20,Sereno,Municipio I
30209,5021395,12.4922,41.9097,C8,2020-08-20,Sereno,Municipio I
30210,5021395,12.4922,41.9097,C8,2020-08-20,Sereno,Municipio I
30211,5021409,12.4682,41.8358,C8,2020-08-20,Sereno,Municipio IX
30212,5021409,12.4682,41.8358,C8,2020-08-20,Sereno,Municipio IX
30213,5021409,12.4682,41.8358,C8,2020-08-20,Sereno,Municipio IX
30214,5021409,12.4682,41.8358,C8,2020-08-20,Sereno,Municipio IX
30215,5021439,12.4454,41.9083,C4,2020-08-20,Sereno,Municipio I
30216,5021439,12.4454,41.9083,C4,2020-08-20,Sereno,Municipio I
30217,5021439,12.4454,41.9083,C4,2020-08-20,Sereno,Municipio I
30218,5021545,12.4844,41.8673,C2,2020-08-10,Sereno,Municipio VIII
30219,5021545,12.4844,41.8673,C2,2020-08-10,Sereno,Municipio VIII
30220,5021545,12.4844,41.8673,C2,2020-08-10,Sereno,Municipio VIII
30221,5021551,12.354,41.9193,C4,2020-08-20,Sereno,Municipio XIII
30222,5021551,12.354,41.9193,C4,2020-08-20,Sereno,Municipio XIII
30223,5021551,12.354,41.9193,C4,2020-08-20,Sereno,Municipio XIII
30224,5021551,12.354,41.9193,C4,2020-08-20,Sereno,Municipio XIII
30225,5021740,12.478,41.8449,C7,2020-08-20,Sereno,Municipio IX
30226,5021740,12.478,41.8449,C7,2020-08-20,Sereno,Municipio IX
30227,5021768,12.4665,41.8649,C1,2020-08-20,Sereno,Municipio XI
30228,5021768,12.4665,41.8649,C1,2020-08-20,Sereno,Municipio XI
30229,5021778,12.468,41.8627,C1,2020-08-20,Sereno,Municipio XI
30230,5021778,12.468,41.8627,C1,2020-08-20,Sereno,Municipio XI
30231,5021804,12.389,41.8577,C4,2020-08-20,Sereno,Municipio XII
30232,5021804,12.389,41.8577,C4,2020-08-20,Sereno,Municipio XII
30233,5021804,12.389,41.8577,C4,2020-08-20,Sereno,Municipio XII
30234,5021804,12.389,41.8577,C4,2020-08-20,Sereno,Municipio XII
30235,5021810,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30236,5021810,12.414,41.8469,C2,2020-08-20,Sereno,Municipio XI
30237,5021819,12.439,41.8435,C8,2020-08-20,Sereno,Municipio XI
30238,5021819,12.439,41.8435,C8,2020-08-20,Sereno,Municipio XI
30239,5021904,12.4751,41.8571,C8,2020-08-20,Sereno,Municipio VIII
30240,5021904,12.4751,41.8571,C8,2020-08-20,Sereno,Municipio VIII
30241,5021904,12.4751,41.8571,C8,2020-08-20,Sereno,Municipio VIII
30242,5021928,12.2778,41.7376,C8,2020-08-20,Sereno,Municipio X
30243,5021928,12.2778,41.7376,C8,2020-08-20,Sereno,Municipio X
30244,5021928,12.2778,41.7376,C8,2020-08-20,Sereno,Municipio X
30245,5021928,12.2778,41.7376,C8,2020-08-20,Sereno,Municipio X
30246,5021938,12.4224,41.9174,C8,2020-08-20,Sereno,Municipio XIV
30247,5021938,12.4224,41.9174,C8,2020-08-20,Sereno,Municipio XIV
30248,5021942,12.6819,41.8637,C2,2020-08-20,Sereno,Municipio VI
30249,5021942,12.6819,41.8637,C2,2020-08-20,Sereno,Municipio VI
30250,5021951,12.4436,41.9137,C1,2020-08-20,Sereno,Municipio XIV
30251,5021951,12.4436,41.9137,C1,2020-08-20,Sereno,Municipio XIV
30252,5021957,12.5897,41.9041,C3,2020-08-20,Sereno,Municipio V
30253,5021957,12.5897,41.9041,C3,2020-08-20,Sereno,Municipio V
30254,5021957,12.5897,41.9041,C3,2020-08-20,Sereno,Municipio V
30255,5021960,12.4373,41.9024,C2,2020-08-20,Sereno,Municipio XIII
30256,5021960,12.4373,41.9024,C2,2020-08-20,Sereno,Municipio XIII
30257,5021960,12.4373,41.9024,C2,2020-08-20,Sereno,Municipio XIII
30258,5021960,12.4373,41.9024,C2,2020-08-20,Sereno,Municipio XIII
30259,5021966,12.413,41.9204,C1,2020-08-20,Sereno,Municipio XIV
30260,5021966,12.413,41.9204,C1,2020-08-20,Sereno,Municipio XIV
30261,5022003,12.7004,41.8438,C2,2020-08-20,Sereno,Municipio VI
30262,5022003,12.7004,41.8438,C2,2020-08-20,Sereno,Municipio VI
30263,5022005,12.5644,41.9442,C8,2020-08-20,Sereno,Municipio IV
30264,5022005,12.5644,41.9442,C8,2020-08-20,Sereno,Municipio IV
30265,5022011,12.5865,41.8653,C8,2020-08-20,Sereno,Municipio VI
30266,5022011,12.5865,41.8653,C8,2020-08-20,Sereno,Municipio VI
30267,5022011,12.5865,41.8653,C8,2020-08-20,Sereno,Municipio VI
30268,5022011,12.5865,41.8653,C8,2020-08-20,Sereno,Municipio VI
30269,5022011,12.5865,41.8653,C8,2020-08-20,Sereno,Municipio VI
30270,5022015,12.4332,41.8941,,2020-08-20,Sereno,Municipio XIII
30271,5022015,12.4332,41.8941,,2020-08-20,Sereno,Municipio XIII
30272,5022015,12.4332,41.8941,,2020-08-20,Sereno,Municipio XIII
30273,5022019,12.5857,41.938,C8,2020-08-20,Sereno,Municipio IV
30274,5022019,12.5857,41.938,C8,2020-08-20,Sereno,Municipio IV
30275,5022023,12.5894,41.8389,C2,2020-08-20,Sereno,Municipio VII
30276,5022023,12.5894,41.8389,C2,2020-08-20,Sereno,Municipio VII
30277,5022023,12.5894,41.8389,C2,2020-08-20,Sereno,Municipio VII
30278,5022028,12.5492,41.9089,C8,2020-08-20,Sereno,Municipio IV
30279,5022028,12.5492,41.9089,C8,2020-08-20,Sereno,Municipio IV
30280,5022028,12.5492,41.9089,C8,2020-08-20,Sereno,Municipio IV
30281,5022030,12.4012,41.8861,C2,2020-08-20,Sereno,Municipio XIII
30282,5022030,12.4012,41.8861,C2,2020-08-20,Sereno,Municipio XIII
30283,5022030,12.4012,41.8861,C2,2020-08-20,Sereno,Municipio XIII
