,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,DataOraIncidente,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
43652,Motociclo,1,0,2,0,0.0,41.8971,12.5615,2020-10-31 19:15:00,1.0,2,1,1
43653,Motociclo,1,0,2,0,0.0,41.8971,12.5615,2020-10-31 19:15:00,1.0,2,0,1
43654,Autovettura,0,0,4,0,0.0,41.937,12.5349,2020-10-31 10:50:00,1.0,2,0,1
43655,Autovettura,0,0,4,0,0.0,41.937,12.5349,2020-10-31 10:50:00,1.0,2,0,1
43656,Autovettura,0,0,4,0,0.0,41.937,12.5349,2020-10-31 10:50:00,1.0,2,0,1
43657,Autovettura,0,0,4,0,0.0,41.937,12.5349,2020-10-31 10:50:00,1.0,2,0,1
43658,Autovettura,0,0,1,0,0.0,,,2020-10-31 16:30:00,1.0,1,1,1
43659,Autovettura,0,0,1,0,0.0,,,2020-10-31 16:30:00,1.0,1,1,1
43649,Autovettura,0,0,3,0,0.0,41.9462,12.5272,2020-10-31 16:30:00,1.0,2,0,1
43636,Autovettura,1,0,2,0,0.0,41.944,12.5439,2020-10-30 16:49:00,1.0,2,0,1
43635,Autovettura,0,0,2,0,0.0,41.7376,12.2779,2020-10-31 20:35:00,1.0,1,1,1
43634,Autovettura,0,0,2,0,0.0,41.7376,12.2779,2020-10-31 20:35:00,1.0,1,1,1
43611,Autovettura,0,0,3,0,0.0,41.7689,12.3569,2020-10-30 14:50:00,1.0,2,0,1
43612,Autovettura,0,0,3,0,0.0,41.7689,12.3569,2020-10-30 14:50:00,1.0,2,0,1
43613,Autovettura,0,0,4,0,0.0,41.7747,12.3531,2020-10-30 17:20:00,1.0,1,0,1
43614,Autovettura,0,0,4,0,0.0,41.7747,12.3531,2020-10-30 17:20:00,1.0,1,0,1
43615,Autovettura,0,0,4,0,0.0,41.7747,12.3531,2020-10-30 17:20:00,1.0,1,0,1
43616,Autovettura,0,0,4,0,0.0,41.7747,12.3531,2020-10-30 17:20:00,1.0,1,0,1
43617,Autovettura,0,0,0,0,0.0,41.7377,12.2805,2020-10-30 18:00:00,1.0,2,1,1
43618,Autovettura,0,0,0,0,0.0,41.7377,12.2805,2020-10-30 18:00:00,1.0,2,1,1
43619,Autovettura,0,0,1,0,0.0,41.9177,12.7296,2020-10-31 19:10:00,1.0,1,1,1
43620,Autovettura,0,0,1,0,0.0,41.9177,12.7296,2020-10-31 19:10:00,1.0,1,0,1
43621,Autovettura,0,0,3,0,0.0,41.8626,12.6212,2020-10-31 20:00:00,1.0,2,0,1
43622,Autovettura,0,0,3,0,0.0,41.8626,12.6212,2020-10-31 20:00:00,1.0,2,0,1
43623,Autovettura,0,0,3,0,0.0,41.8626,12.6212,2020-10-31 20:00:00,1.0,2,0,1
43624,Autovettura,0,0,3,0,0.0,41.8826,12.5369,2020-10-31 18:00:00,1.0,2,0,1
43625,Autovettura,0,0,3,0,0.0,41.8826,12.5369,2020-10-31 18:00:00,1.0,2,0,1
43626,Motociclo,0,0,3,0,0.0,41.8826,12.5369,2020-10-31 18:00:00,1.0,2,0,1
43627,Motociclo,0,0,3,0,0.0,41.8935,12.5011,2020-10-31 15:30:00,1.0,2,0,1
43628,Motociclo,0,0,3,0,0.0,41.8935,12.5011,2020-10-31 15:30:00,1.0,2,0,1
43629,Autovettura,0,0,3,0,0.0,41.8935,12.5011,2020-10-31 15:30:00,1.0,2,0,1
43630,Autovettura,0,0,2,0,0.0,41.7522,12.3344,2020-10-31 14:30:00,1.0,2,0,1
43631,Autovettura,0,0,2,0,0.0,41.7522,12.3344,2020-10-31 14:30:00,1.0,2,1,1
43632,Autovettura,0,0,2,0,0.0,41.7376,12.2779,2020-10-31 20:35:00,1.0,1,0,1
43633,Autovettura,0,0,2,0,0.0,41.7376,12.2779,2020-10-31 20:35:00,1.0,1,0,1
43660,Autovettura,0,0,1,0,0.0,41.9269,12.5746,2020-10-30 05:20:00,1.0,1,1,1
43818,Autovettura,0,0,4,0,0.0,41.6962,12.5906,2020-10-30 16:40:00,1.0,3,1,1
43661,Autovettura,0,0,1,0,0.0,41.9269,12.5746,2020-10-30 05:20:00,1.0,1,1,1
43663,Autovettura,1,0,1,0,0.0,41.9081,12.5346,2020-10-30 17:45:00,1.0,2,0,1
43691,Autovettura,0,0,2,0,0.0,41.9306,12.5179,2020-10-30 11:40:00,1.0,2,1,1
43692,Autovettura,0,0,2,0,0.0,41.9306,12.5179,2020-10-30 11:40:00,1.0,2,1,1
43693,Motociclo,1,0,0,0,0.0,41.955,12.5359,2020-10-29 23:50:00,1.0,1,1,1
43694,Motociclo,0,0,2,0,0.0,41.9286,12.4825,2020-10-31 13:15:00,1.0,2,1,1
43695,Autovettura,0,0,2,0,0.0,41.9286,12.4825,2020-10-31 13:15:00,1.0,2,1,1
43696,Autovettura,0,0,1,0,0.0,41.9307,12.5105,2020-10-31 21:00:00,1.0,1,0,1
43697,Autovettura,0,0,1,0,0.0,41.9307,12.5105,2020-10-31 21:00:00,1.0,1,1,1
43698,Autovettura,0,0,1,0,0.0,41.9246,12.4774,2020-10-31 23:30:00,1.0,1,0,1
43699,Autovettura,0,0,1,0,0.0,41.9246,12.4774,2020-10-31 23:30:00,1.0,1,1,1
43700,Autovettura,1,0,0,0,0.0,41.8826,12.5139,2020-10-30 14:40:00,1.0,2,1,1
43690,Autovettura,0,0,2,0,0.0,41.9261,12.4767,2020-10-30 11:30:00,1.0,2,1,1
43701,Motociclo,1,0,0,0,0.0,41.8826,12.5139,2020-10-30 14:40:00,1.0,2,0,1
43703,Autovettura,0,0,3,0,0.0,41.8798,12.5161,2020-10-31 18:40:00,1.0,2,0,1
43704,Motociclo,0,0,3,0,0.0,41.8798,12.5161,2020-10-31 18:40:00,1.0,2,0,1
43705,Autovettura,0,0,1,1,0.0,41.9957,12.4404,2020-10-31 17:40:00,1.0,1,1,1
43706,Autovettura,0,0,1,1,0.0,41.9957,12.4404,2020-10-31 17:40:00,1.0,1,0,1
43707,Autovettura,0,0,1,0,0.0,41.8822,12.5233,2020-10-31 00:10:00,1.0,1,0,1
43708,Autovettura,0,0,1,0,0.0,41.8822,12.5233,2020-10-31 00:10:00,1.0,1,1,1
43709,Autovettura,0,0,1,0,0.0,41.8822,12.5233,2020-10-31 00:10:00,1.0,1,1,1
43710,Autovettura,1,0,1,0,0.0,41.8921,12.6066,2020-10-31 09:20:00,1.0,2,0,1
43711,Autovettura,1,0,1,0,0.0,41.8921,12.6066,2020-10-31 09:20:00,1.0,2,0,1
43712,Autovettura,1,0,4,0,0.0,41.8811,12.5677,2020-10-31 20:20:00,1.0,2,0,1
43702,Autovettura,0,0,3,0,0.0,41.8798,12.5161,2020-10-31 18:40:00,1.0,2,0,1
43689,Autocarro,0,0,2,0,0.0,41.9261,12.4767,2020-10-30 11:30:00,1.0,2,1,1
43688,Autovettura,0,0,3,0,0.0,41.9873,12.5115,2020-10-30 10:35:00,1.0,3,0,1
43687,Autovettura,0,0,3,0,0.0,41.9873,12.5115,2020-10-30 10:35:00,1.0,3,0,1
43664,Autovettura,0,0,4,0,0.0,41.9355,12.5538,2020-10-31 16:40:00,1.0,3,0,1
43665,Autovettura,0,0,4,0,0.0,41.9355,12.5538,2020-10-31 16:40:00,1.0,3,0,1
43666,Autovettura,0,0,4,0,0.0,41.9355,12.5538,2020-10-31 16:40:00,1.0,3,0,1
43667,Autovettura,0,0,4,0,0.0,41.9355,12.5538,2020-10-31 16:40:00,1.0,3,0,1
43668,Autovettura,1,0,2,0,0.0,41.9419,12.4718,2020-10-31 20:30:00,1.0,2,0,1
43669,Autovettura,1,0,2,0,0.0,41.9419,12.4718,2020-10-31 20:30:00,1.0,2,0,1
43670,Autovettura,1,0,2,0,0.0,41.9419,12.4718,2020-10-31 20:30:00,1.0,2,0,1
43671,Autovettura,1,0,0,0,0.0,41.9644,12.5243,2020-10-31 12:00:00,1.0,2,1,1
43672,Motociclo,1,0,0,0,0.0,41.9644,12.5243,2020-10-31 12:00:00,1.0,2,1,1
43673,Autocarro,0,0,3,0,0.0,41.7738,12.3626,2020-10-31 21:30:00,1.0,1,0,1
43674,Autovettura,0,0,3,0,0.0,41.7738,12.3626,2020-10-31 21:30:00,1.0,1,0,1
43675,Autovettura,0,0,3,0,0.0,41.7738,12.3626,2020-10-31 21:30:00,1.0,1,0,1
43676,Autovettura,2,0,2,0,0.0,41.9102,12.4743,2020-10-31 19:20:00,1.0,2,1,1
43677,Autovettura,2,0,2,0,0.0,41.9102,12.4743,2020-10-31 19:20:00,1.0,2,1,1
43678,Autovettura,2,0,2,0,0.0,41.9102,12.4743,2020-10-31 19:20:00,1.0,2,1,1
43679,Autovettura,2,0,2,0,0.0,41.9102,12.4743,2020-10-31 19:20:00,1.0,2,1,1
43680,Autovettura,2,0,2,0,0.0,41.8485,12.5977,2020-10-31 20:40:00,1.0,2,0,1
43681,Autovettura,2,0,2,0,0.0,41.8485,12.5977,2020-10-31 20:40:00,1.0,2,0,1
43682,Autovettura,2,0,2,0,0.0,41.8485,12.5977,2020-10-31 20:40:00,1.0,2,0,1
43683,Autovettura,2,0,2,0,0.0,41.8485,12.5977,2020-10-31 20:40:00,1.0,2,0,1
43684,Autovettura,0,0,0,0,0.0,41.919,12.5103,2020-10-30 07:30:00,1.0,1,1,1
43685,Autocarro,0,0,0,0,0.0,41.919,12.5103,2020-10-30 07:30:00,1.0,1,1,1
43686,Autovettura,0,0,3,0,0.0,41.9873,12.5115,2020-10-30 10:35:00,1.0,3,0,1
43662,Autovettura,1,0,1,0,0.0,41.9081,12.5346,2020-10-30 17:45:00,1.0,2,1,1
43819,Motociclo,1,0,0,0,0.0,41.7791,12.3587,2020-10-31 21:00:00,1.0,1,0,1
43820,Autocarro,0,0,1,0,0.0,41.6915,12.5959,2020-10-31 10:15:00,1.0,1,1,1
43821,Autovettura,0,0,1,0,0.0,41.6915,12.5959,2020-10-31 10:15:00,1.0,1,1,1
43956,Autovettura,1,0,0,0,0.0,41.8902,12.435,2020-11-01 23:30:00,1.0,1,0,1
43957,Autocarro,0,0,2,0,0.0,41.8923,12.5497,2020-11-02 10:20:00,1.0,1,1,1
43958,Autovettura,0,0,2,0,0.0,41.8923,12.5497,2020-11-02 10:20:00,1.0,1,1,1
43959,Autovettura,1,0,0,0,0.0,41.844,12.582,2020-11-02 13:00:00,1.0,2,0,1
43960,Autovettura,0,0,2,0,0.0,41.89,12.5757,2020-11-02 13:00:00,1.0,2,1,1
43961,Motociclo,0,0,2,0,0.0,41.89,12.5757,2020-11-02 13:00:00,1.0,2,0,1
43962,Autovettura,0,0,2,0,0.0,41.8706,12.4688,2020-11-02 10:20:00,1.0,2,0,1
43963,Autovettura,0,0,2,0,0.0,41.8706,12.4688,2020-11-02 10:20:00,1.0,2,0,1
43964,Autovettura,0,0,2,0,0.0,41.8809,12.523,2020-11-02 11:15:00,1.0,1,1,1
43965,Autovettura,0,0,2,0,0.0,41.8809,12.523,2020-11-02 11:15:00,1.0,1,0,1
43955,Motociclo,1,0,0,0,0.0,41.9188,12.3776,2020-11-02 09:30:00,1.0,2,1,1
43966,Autovettura,0,0,3,0,0.0,41.9091,12.4485,2020-11-02 08:51:00,1.0,3,0,1
43968,Autovettura,0,0,3,0,0.0,41.9091,12.4485,2020-11-02 08:51:00,1.0,3,0,1
43969,Autovettura,0,0,3,0,0.0,41.8971,12.5516,2020-11-02 13:20:00,1.0,1,0,1
43970,Autocarro,0,0,3,0,0.0,41.8971,12.5516,2020-11-02 13:20:00,1.0,1,0,1
43971,Autocarro,0,0,3,0,0.0,41.8971,12.5516,2020-11-02 13:20:00,1.0,1,0,1
43972,Autovettura,1,0,0,0,0.0,41.825,12.4493,2020-11-01 11:50:00,1.0,1,1,1
43973,Autovettura,1,0,0,0,0.0,41.825,12.4493,2020-11-01 11:50:00,1.0,1,0,1
43974,Autocarro,0,0,4,0,0.0,41.7941,12.4522,2020-11-01 16:40:00,1.0,2,0,1
43975,Autocarro,0,0,4,0,0.0,41.7941,12.4522,2020-11-01 16:40:00,1.0,2,0,1
43976,Autovettura,0,0,4,0,0.0,41.7941,12.4522,2020-11-01 16:40:00,1.0,2,0,1
43977,Autovettura,0,0,4,0,0.0,41.7941,12.4522,2020-11-01 16:40:00,1.0,2,0,1
43967,Autovettura,0,0,3,0,0.0,41.9091,12.4485,2020-11-02 08:51:00,1.0,3,1,1
43954,Autovettura,0,0,3,0,0.0,41.9637,12.4011,2020-11-01 13:20:00,1.0,2,1,1
43953,Autovettura,0,0,3,0,0.0,41.9637,12.4011,2020-11-01 13:20:00,1.0,2,1,1
43952,Autovettura,0,0,3,0,0.0,41.9637,12.4011,2020-11-01 13:20:00,1.0,2,1,1
43929,Motociclo,2,0,1,0,0.0,41.979,12.4204,2020-11-01 14:30:00,1.0,2,0,2
43930,Motociclo,2,0,1,0,0.0,41.979,12.4204,2020-11-01 14:30:00,1.0,2,0,2
43931,Motociclo,1,0,3,0,0.0,42.0354,12.3365,2020-11-01 14:40:00,1.0,1,1,1
43932,Autovettura,1,0,3,0,0.0,42.0354,12.3365,2020-11-01 14:40:00,1.0,1,1,1
43933,Autovettura,1,0,3,0,0.0,42.0354,12.3365,2020-11-01 14:40:00,1.0,1,1,1
43934,Autovettura,1,0,3,0,0.0,42.0354,12.3365,2020-11-01 14:40:00,1.0,1,1,1
43935,Autovettura,1,0,2,0,0.0,41.8754,12.5575,2020-11-01 19:10:00,1.0,1,0,1
43936,Autovettura,1,0,2,0,0.0,41.8754,12.5575,2020-11-01 19:10:00,1.0,1,0,1
43937,Autovettura,1,0,2,0,0.0,41.8754,12.5575,2020-11-01 19:10:00,1.0,1,0,1
43938,Autovettura,0,0,0,0,0.0,41.9244,12.4748,2020-11-01 15:55:00,1.0,1,1,1
43939,Autovettura,0,0,0,0,0.0,41.9244,12.4748,2020-11-01 15:55:00,1.0,1,1,1
43940,Autovettura,0,0,0,0,0.0,41.9244,12.4748,2020-11-01 15:55:00,1.0,1,1,1
43941,Autovettura,0,0,3,0,0.0,41.9238,12.491,2020-11-01 18:30:00,1.0,1,1,1
43942,Autovettura,0,0,3,0,0.0,41.9238,12.491,2020-11-01 18:30:00,1.0,1,0,1
43943,Autovettura,0,0,3,0,0.0,41.9238,12.491,2020-11-01 18:30:00,1.0,1,1,1
43944,Autovettura,0,0,1,0,0.0,41.9222,12.4888,2020-11-01 16:05:00,1.0,1,0,1
43945,Autovettura,0,0,1,0,0.0,41.9222,12.4888,2020-11-01 16:05:00,1.0,1,1,1
43946,Autovettura,2,0,2,0,0.0,41.9237,12.408,2020-11-01 17:50:00,1.0,2,1,1
43947,Autovettura,2,0,2,0,0.0,41.9237,12.408,2020-11-01 17:50:00,1.0,2,1,1
43948,Autovettura,2,0,2,0,0.0,41.9237,12.408,2020-11-01 17:50:00,1.0,2,1,1
43949,Autovettura,2,0,2,0,0.0,41.9237,12.408,2020-11-01 17:50:00,1.0,2,1,1
43950,Autovettura,1,0,1,0,0.0,41.8712,12.4492,2020-11-01 18:05:00,1.0,1,1,1
43951,Autovettura,1,0,1,0,0.0,41.8712,12.4492,2020-11-01 18:05:00,1.0,1,0,1
43978,Autovettura,0,0,4,0,0.0,41.8142,12.588,2020-11-02 15:30:00,1.0,1,0,1
43928,Motociclo,2,0,1,0,0.0,41.979,12.4204,2020-11-01 14:30:00,1.0,2,0,2
43979,Autovettura,0,0,4,0,0.0,41.8142,12.588,2020-11-02 15:30:00,1.0,1,0,1
43981,Autovettura,0,0,4,0,0.0,41.8142,12.588,2020-11-02 15:30:00,1.0,1,0,1
44009,Autovettura,0,0,3,0,0.0,41.7736,12.3451,2020-11-02 11:00:00,1.0,2,0,1
44010,Autovettura,0,0,2,0,0.0,41.7334,12.3554,2020-11-02 17:30:00,1.0,2,1,1
44011,Autovettura,0,0,2,0,0.0,41.7334,12.3554,2020-11-02 17:30:00,1.0,2,1,1
44012,Autovettura,0,0,2,0,0.0,41.7334,12.3554,2020-11-02 17:30:00,1.0,2,1,1
44013,Autovettura,1,0,1,0,0.0,41.8757,12.4804,2020-11-02 09:50:00,1.0,2,1,1
44014,Autovettura,1,0,1,0,0.0,41.8757,12.4804,2020-11-02 09:50:00,1.0,2,0,1
44015,Autovettura,0,0,2,0,0.0,41.7756,12.3466,2020-11-02 16:00:00,1.0,2,1,1
44016,Motociclo,0,0,2,0,0.0,41.7756,12.3466,2020-11-02 16:00:00,1.0,2,1,1
44017,Autovettura,0,0,4,0,0.0,41.8977,12.5051,2020-11-02 20:15:00,1.0,1,0,1
44018,Autovettura,0,0,4,0,0.0,41.8977,12.5051,2020-11-02 20:15:00,1.0,1,0,1
44008,Autovettura,0,0,3,0,0.0,41.7736,12.3451,2020-11-02 11:00:00,1.0,2,0,1
44019,Autovettura,0,0,4,0,0.0,41.8977,12.5051,2020-11-02 20:15:00,1.0,1,0,1
44021,Autovettura,1,0,1,0,0.0,41.8422,12.4814,2020-11-02 18:30:00,1.0,2,1,1
44022,Autovettura,1,0,1,0,0.0,41.8422,12.4814,2020-11-02 18:30:00,1.0,2,0,1
44023,Autovettura,0,0,4,0,0.0,41.8089,12.4536,2020-11-02 18:15:00,1.0,2,0,1
44024,Autovettura,0,0,4,0,0.0,41.8089,12.4536,2020-11-02 18:15:00,1.0,2,1,1
44025,Autovettura,0,0,4,0,0.0,41.8089,12.4536,2020-11-02 18:15:00,1.0,2,1,1
44026,Autovettura,0,0,4,0,0.0,41.8089,12.4536,2020-11-02 18:15:00,1.0,2,1,1
44027,Autovettura,0,0,2,0,0.0,41.8764,12.6281,2020-11-02 11:50:00,1.0,2,1,1
44028,Autovettura,0,0,2,0,0.0,41.8764,12.6281,2020-11-02 11:50:00,1.0,2,1,1
44029,Autovettura,1,0,0,0,0.0,42.0298,12.437,2020-11-02 14:15:00,1.0,2,0,1
44030,Autocarro,0,0,2,0,0.0,41.9068,12.6944,2020-11-02 12:30:00,1.0,1,0,1
44020,Autovettura,0,0,4,0,0.0,41.8977,12.5051,2020-11-02 20:15:00,1.0,1,0,1
44007,Autovettura,0,0,3,0,0.0,41.7736,12.3451,2020-11-02 11:00:00,1.0,2,0,1
44006,Autocarro,1,0,2,0,0.0,41.7635,12.3142,2020-11-02 19:20:00,1.0,2,0,1
44005,Autocarro,1,0,2,0,0.0,41.7635,12.3142,2020-11-02 19:20:00,1.0,2,0,1
43982,Autovettura,1,0,1,0,0.0,41.879,12.5012,2020-11-02 16:25:00,1.0,1,1,1
43983,Autovettura,1,0,1,0,0.0,41.879,12.5012,2020-11-02 16:25:00,1.0,1,0,1
43984,Autovettura,0,0,3,0,0.0,41.9087,12.4553,2020-11-01 23:15:00,1.0,1,1,1
43985,Autovettura,0,0,3,0,0.0,41.9087,12.4553,2020-11-01 23:15:00,1.0,1,1,1
43986,Autovettura,0,0,3,0,0.0,41.9087,12.4553,2020-11-01 23:15:00,1.0,1,1,1
43987,Autovettura,0,0,0,0,0.0,41.8079,12.4329,2020-11-02 09:07:00,1.0,1,1,1
43988,Autovettura,0,0,0,0,0.0,41.8079,12.4329,2020-11-02 09:07:00,1.0,1,1,1
43989,Autovettura,0,0,0,0,0.0,41.8079,12.4329,2020-11-02 09:07:00,1.0,1,1,1
43990,Autovettura,0,0,6,0,0.0,41.8959,12.4401,2020-11-02 18:20:00,1.0,2,0,1
43991,Autovettura,0,0,6,0,0.0,41.8959,12.4401,2020-11-02 18:20:00,1.0,2,0,1
43992,Autocarro,0,0,6,0,0.0,41.8959,12.4401,2020-11-02 18:20:00,1.0,2,0,1
43993,Autocarro,0,0,6,0,0.0,41.8959,12.4401,2020-11-02 18:20:00,1.0,2,0,1
43994,Autocarro,0,0,6,0,0.0,41.8959,12.4401,2020-11-02 18:20:00,1.0,2,0,1
43995,Autocarro,0,0,6,0,0.0,41.8959,12.4401,2020-11-02 18:20:00,1.0,2,0,1
43996,Autocarro,1,0,0,0,0.0,41.7925,12.3802,2020-11-02 23:30:00,1.0,1,1,1
43997,Autovettura,1,0,0,0,0.0,41.7925,12.3802,2020-11-02 23:30:00,1.0,1,0,1
43998,Autovettura,1,0,0,0,0.0,41.7925,12.3802,2020-11-02 23:30:00,1.0,1,1,1
43999,Autovettura,0,0,3,0,0.0,41.7776,12.3413,2020-11-02 18:30:00,1.0,2,0,1
44000,Autovettura,0,0,3,0,0.0,41.7776,12.3413,2020-11-02 18:30:00,1.0,2,0,1
44001,Autovettura,0,0,3,0,0.0,41.7776,12.3413,2020-11-02 18:30:00,1.0,2,0,1
44002,Autovettura,0,0,3,0,0.0,41.7776,12.3413,2020-11-02 18:30:00,1.0,2,1,1
44003,Autovettura,0,0,3,0,0.0,41.7776,12.3413,2020-11-02 18:30:00,1.0,2,1,1
44004,Autovettura,1,0,2,0,0.0,41.7635,12.3142,2020-11-02 19:20:00,1.0,2,0,1
43980,Autovettura,0,0,4,0,0.0,41.8142,12.588,2020-11-02 15:30:00,1.0,1,0,1
43610,Autovettura,0,0,3,0,0.0,41.7689,12.3569,2020-10-30 14:50:00,1.0,2,0,1
43927,Autovettura,0,0,1,0,0.0,41.9948,12.4498,2020-11-01 14:15:00,1.0,1,0,1
43925,Autovettura,0,0,4,0,0.0,42.0916,12.3522,2020-11-01 16:15:00,1.0,1,1,1
43849,Autovettura,0,0,2,0,0.0,41.8222,12.4795,2020-10-30 18:30:00,1.0,1,0,1
43850,Autovettura,1,0,1,0,0.0,41.9494,12.5872,2020-10-09 19:45:00,1.0,2,1,1
43851,Autovettura,1,0,1,0,0.0,41.9494,12.5872,2020-10-09 19:45:00,1.0,2,0,1
43852,Autocarro,0,0,0,0,0.0,41.9059,12.4811,2020-10-29 11:00:00,1.0,1,1,1
43853,Autovettura,1,0,0,0,0.0,41.8927,12.5418,2020-10-08 02:00:00,1.0,1,1,1
43854,Autovettura,1,0,0,0,0.0,41.8927,12.5418,2020-10-08 02:00:00,1.0,1,1,1
43855,Autovettura,0,0,2,0,0.0,41.8857,12.4002,2020-10-27 13:00:00,1.0,1,0,1
43856,Autovettura,0,0,2,0,0.0,41.8857,12.4002,2020-10-27 13:00:00,1.0,1,0,1
43857,Autovettura,0,0,1,0,0.0,41.8999,12.5337,2020-10-04 18:10:00,1.0,2,1,1
43858,Autovettura,0,0,1,0,0.0,41.8999,12.5337,2020-10-04 18:10:00,1.0,2,1,1
43848,Autovettura,0,0,2,0,0.0,41.8222,12.4795,2020-10-30 18:30:00,1.0,1,1,1
43859,Autovettura,0,0,1,0,0.0,41.8999,12.5337,2020-10-04 18:10:00,1.0,2,1,1
43861,Autovettura,1,0,2,0,0.0,41.9075,12.5341,2020-10-09 17:15:00,1.0,3,0,1
43862,Autovettura,1,0,2,0,0.0,41.9075,12.5341,2020-10-09 17:15:00,1.0,3,0,1
43863,Autovettura,1,0,1,0,0.0,41.9155,12.5301,2020-10-09 18:45:00,1.0,3,0,1
43864,Autovettura,1,0,1,0,0.0,41.9155,12.5301,2020-10-09 18:45:00,1.0,3,0,1
43865,Autovettura,0,0,1,0,0.0,41.7397,12.2734,2020-10-14 16:30:00,1.0,2,1,1
43866,Autocarro,0,0,1,0,0.0,41.7397,12.2734,2020-10-14 16:30:00,1.0,2,1,1
43867,Autovettura,1,0,1,0,0.0,41.9326,12.5561,2020-10-11 02:45:00,2.0,2,0,1
43868,Autovettura,1,0,1,0,0.0,41.9326,12.5561,2020-10-11 02:45:00,2.0,2,0,1
43869,Autovettura,0,0,2,0,0.0,41.9385,12.4687,2020-10-15 10:50:00,2.0,1,1,1
43870,Autocarro,0,0,2,0,0.0,41.9385,12.4687,2020-10-15 10:50:00,2.0,1,1,1
43860,Autovettura,1,0,2,0,0.0,41.9075,12.5341,2020-10-09 17:15:00,1.0,3,0,1
43847,Autovettura,2,0,0,0,0.0,41.924,12.5676,2020-10-11 18:00:00,3.0,2,1,2
43846,Autovettura,2,0,0,0,0.0,41.924,12.5676,2020-10-11 18:00:00,3.0,2,1,2
43845,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43822,Autovettura,0,0,3,0,0.0,41.906,12.4453,2020-10-31 18:00:00,1.0,2,1,1
43823,Motociclo,0,0,3,0,0.0,41.906,12.4453,2020-10-31 18:00:00,1.0,2,1,1
43824,Motociclo,0,0,3,0,0.0,41.906,12.4453,2020-10-31 18:00:00,1.0,2,1,1
43825,Autovettura,0,0,1,0,0.0,41.9086,12.4665,2020-10-31 17:50:00,1.0,2,1,1
43826,Autovettura,0,0,1,0,0.0,41.9086,12.4665,2020-10-31 17:50:00,1.0,2,1,1
43827,Autovettura,0,0,5,0,0.0,41.9258,12.574,2020-10-24 16:45:00,1.0,2,1,1
43828,Autovettura,0,0,5,0,0.0,41.9258,12.574,2020-10-24 16:45:00,1.0,2,1,1
43829,Autovettura,0,0,5,0,0.0,41.9258,12.574,2020-10-24 16:45:00,1.0,2,1,1
43830,Autovettura,0,0,5,0,0.0,41.9258,12.574,2020-10-24 16:45:00,1.0,2,1,1
43831,Autovettura,0,0,5,0,0.0,41.9258,12.574,2020-10-24 16:45:00,1.0,2,1,1
43832,Autovettura,2,0,0,0,0.0,41.7297,12.2765,2020-10-24 15:00:00,1.0,2,0,2
43833,Autovettura,2,0,0,0,0.0,41.7297,12.2765,2020-10-24 15:00:00,1.0,2,0,2
43834,Autocarro,0,0,1,0,0.0,,,2020-10-30 10:50:00,1.0,1,1,1
43835,Motociclo,0,0,1,0,0.0,,,2020-10-30 10:50:00,1.0,1,1,1
43836,Autovettura,0,0,2,0,0.0,41.8743,12.4802,2020-10-28 12:15:00,1.0,2,1,1
43837,Autovettura,0,0,2,0,0.0,41.8743,12.4802,2020-10-28 12:15:00,1.0,2,1,1
43838,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43839,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43840,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43841,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43842,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43843,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43844,Autovettura,3,0,5,0,0.0,41.9397,12.6494,2020-10-11 13:15:00,2.0,1,1,1
43871,Autovettura,1,0,2,0,0.0,41.8713,12.4456,2020-10-21 16:30:00,1.0,2,1,1
43926,Autovettura,0,0,4,0,0.0,42.0916,12.3522,2020-11-01 16:15:00,1.0,1,1,1
43872,Autovettura,1,0,2,0,0.0,41.8713,12.4456,2020-10-21 16:30:00,1.0,2,0,1
43874,Autovettura,0,1,1,0,0.0,41.9257,12.6322,2020-10-23 09:40:00,1.0,3,0,1
43903,Autovettura,2,0,4,0,0.0,41.9153,12.3809,2020-11-01 18:45:00,1.0,2,1,1
43904,Autovettura,2,0,4,0,0.0,41.9153,12.3809,2020-11-01 18:45:00,1.0,2,1,1
43905,Autovettura,2,0,4,0,0.0,41.9153,12.3809,2020-11-01 18:45:00,1.0,2,1,1
43906,Autovettura,2,0,4,0,0.0,41.9153,12.3809,2020-11-01 18:45:00,1.0,2,1,1
43907,Autovettura,1,0,1,0,0.0,41.8687,12.496,2020-11-01 20:50:00,1.0,2,1,1
43908,Motociclo,1,0,1,0,0.0,41.8687,12.496,2020-11-01 20:50:00,1.0,2,1,1
43909,Autovettura,0,0,2,0,0.0,41.7024,12.3483,2020-11-01 20:00:00,1.0,1,0,1
